Longitude,Latitude,month,year,Census.year,temp,site,long.scaled,long.center
-99.2906,34.1511,1,1986,1985,7.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,1986,1985,5.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,1986,1985,5.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,1986,1985,5.4,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,1986,1985,3.7,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,1986,1985,3.9,psu,1.645407545,3.738663357
-101.8833,33.5667,1,1986,1985,6.7,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,1986,1985,8.8,llela,0.648699869,1.473963357
-95.920129,29.920887,1,1986,1985,12,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,1986,1985,8,wf,-0.033343141,-0.075761643
-101.2,30.71,1,1987,1986,7.8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,1987,1986,8.9,llano,-0.5866772,-1.333036643
-97.469,30.179,1,1987,1986,10.2,lostP,0.426622466,0.969363357
-95.551,30.7233,1,1987,1986,9.3,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,1987,1986,3.4,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,1987,1986,1.3,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,1987,1986,0.5,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,1987,1986,0.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,1987,1986,-1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,1987,1986,0.6,psu,1.645407545,3.738663357
-101.8833,33.5667,1,1987,1986,3.6,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,1987,1986,6.9,llela,0.648699869,1.473963357
-95.920129,29.920887,1,1987,1986,10.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,1987,1986,4.6,wf,-0.033343141,-0.075761643
-101.2,30.71,1,1988,1987,5.6,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,1988,1987,6.9,llano,-0.5866772,-1.333036643
-97.469,30.179,1,1988,1987,8.2,lostP,0.426622466,0.969363357
-95.551,30.7233,1,1988,1987,7.8,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,1988,1987,3,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,1988,1987,0.7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,1988,1987,-1.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,1988,1987,0.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,1988,1987,-2.6,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,1988,1987,0.1,psu,1.645407545,3.738663357
-101.8833,33.5667,1,1988,1987,2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,1988,1987,5.5,llela,0.648699869,1.473963357
-95.920129,29.920887,1,1988,1987,9,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,1988,1987,4,wf,-0.033343141,-0.075761643
-101.2,30.71,1,1989,1988,9.8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,1989,1988,10.9,llano,-0.5866772,-1.333036643
-97.469,30.179,1,1989,1988,12.8,lostP,0.426622466,0.969363357
-95.551,30.7233,1,1989,1988,12.8,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,1989,1988,8.2,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,1989,1988,4.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,1989,1988,4.3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,1989,1988,5.4,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,1989,1988,3.7,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,1989,1988,4.7,psu,1.645407545,3.738663357
-101.8833,33.5667,1,1989,1988,6.3,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,1989,1988,9.8,llela,0.648699869,1.473963357
-95.920129,29.920887,1,1989,1988,14.1,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,1989,1988,8.6,wf,-0.033343141,-0.075761643
-101.2,30.71,1,1990,1989,10.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,1990,1989,11.8,llano,-0.5866772,-1.333036643
-97.469,30.179,1,1990,1989,13.4,lostP,0.426622466,0.969363357
-95.551,30.7233,1,1990,1989,12.7,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,1990,1989,8.4,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,1990,1989,3.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,1990,1989,4.7,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,1990,1989,7.2,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,1990,1989,4.6,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,1990,1989,5.7,psu,1.645407545,3.738663357
-101.8833,33.5667,1,1990,1989,6.4,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,1990,1989,10.7,llela,0.648699869,1.473963357
-95.920129,29.920887,1,1990,1989,13.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,1990,1989,8.9,wf,-0.033343141,-0.075761643
-101.2,30.71,1,1991,1990,7.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,1991,1990,8.1,llano,-0.5866772,-1.333036643
-97.469,30.179,1,1991,1990,8.6,lostP,0.426622466,0.969363357
-95.551,30.7233,1,1991,1990,8.1,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,1991,1990,3.3,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,1991,1990,-0.1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,1991,1990,-0.8,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,1991,1990,1.1,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,1991,1990,-1.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,1991,1990,-0.8,psu,1.645407545,3.738663357
-101.8833,33.5667,1,1991,1990,2.3,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,1991,1990,5.5,llela,0.648699869,1.473963357
-95.920129,29.920887,1,1991,1990,9.5,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,1991,1990,4.2,wf,-0.033343141,-0.075761643
-101.2,30.71,1,1992,1991,7.6,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,1992,1991,8.6,llano,-0.5866772,-1.333036643
-97.469,30.179,1,1992,1991,10,lostP,0.426622466,0.969363357
-95.551,30.7233,1,1992,1991,9.5,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,1992,1991,5.4,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,1992,1991,3.1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,1992,1991,4.6,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,1992,1991,5.1,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,1992,1991,4,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,1992,1991,4.1,psu,1.645407545,3.738663357
-101.8833,33.5667,1,1992,1991,3.6,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,1992,1991,7.7,llela,0.648699869,1.473963357
-95.920129,29.920887,1,1992,1991,10.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,1992,1991,6.2,wf,-0.033343141,-0.075761643
-101.2,30.71,1,1993,1992,7.4,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,1993,1992,8,llano,-0.5866772,-1.333036643
-97.469,30.179,1,1993,1992,9.8,lostP,0.426622466,0.969363357
-95.551,30.7233,1,1993,1992,10.1,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,1993,1992,3.9,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,1993,1992,1.1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,1993,1992,-1,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,1993,1992,1.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,1993,1992,-1.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,1993,1992,0.7,psu,1.645407545,3.738663357
-101.8833,33.5667,1,1993,1992,3.3,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,1993,1992,6.8,llela,0.648699869,1.473963357
-95.920129,29.920887,1,1993,1992,11.3,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,1993,1992,5.1,wf,-0.033343141,-0.075761643
-101.2,30.71,1,1994,1993,8.8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,1994,1993,9.8,llano,-0.5866772,-1.333036643
-97.469,30.179,1,1994,1993,11.4,lostP,0.426622466,0.969363357
-95.551,30.7233,1,1994,1993,10.1,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,1994,1993,5.2,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,1994,1993,2.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,1994,1993,1.1,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,1994,1993,2.3,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,1994,1993,-0.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,1994,1993,-0.4,psu,1.645407545,3.738663357
-101.8833,33.5667,1,1994,1993,5.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,1994,1993,6.9,llela,0.648699869,1.473963357
-95.920129,29.920887,1,1994,1993,11.6,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,1994,1993,5.7,wf,-0.033343141,-0.075761643
-101.2,30.71,1,1995,1994,9.2,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,1995,1994,10,llano,-0.5866772,-1.333036643
-97.469,30.179,1,1995,1994,11.7,lostP,0.426622466,0.969363357
-95.551,30.7233,1,1995,1994,11.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,1995,1994,6.1,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,1995,1994,4.1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,1995,1994,2.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,1995,1994,3.2,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,1995,1994,1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,1995,1994,1.2,psu,1.645407545,3.738663357
-101.8833,33.5667,1,1995,1994,6.3,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,1995,1994,8.4,llela,0.648699869,1.473963357
-95.920129,29.920887,1,1995,1994,12.3,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,1995,1994,6.4,wf,-0.033343141,-0.075761643
-101.2,30.71,1,1996,1995,8.5,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,1996,1995,9.3,llano,-0.5866772,-1.333036643
-97.469,30.179,1,1996,1995,10.2,lostP,0.426622466,0.969363357
-95.551,30.7233,1,1996,1995,9.5,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,1996,1995,4.1,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,1996,1995,2.5,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,1996,1995,0.1,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,1996,1995,1.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,1996,1995,-1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,1996,1995,-0.8,psu,1.645407545,3.738663357
-101.8833,33.5667,1,1996,1995,4.7,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,1996,1995,5.9,llela,0.648699869,1.473963357
-95.920129,29.920887,1,1996,1995,10.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,1996,1995,4.6,wf,-0.033343141,-0.075761643
-101.2,30.71,1,1997,1996,6.6,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,1997,1996,7.1,llano,-0.5866772,-1.333036643
-97.469,30.179,1,1997,1996,9.2,lostP,0.426622466,0.969363357
-95.551,30.7233,1,1997,1996,9.3,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,1997,1996,5.3,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,1997,1996,1.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,1997,1996,0.6,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,1997,1996,2.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,1997,1996,-0.6,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,1997,1996,-0.5,psu,1.645407545,3.738663357
-101.8833,33.5667,1,1997,1996,4.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,1997,1996,6.3,llela,0.648699869,1.473963357
-95.920129,29.920887,1,1997,1996,10.3,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,1997,1996,5.6,wf,-0.033343141,-0.075761643
-101.2,30.71,1,1998,1997,10.3,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,1998,1997,11.8,llano,-0.5866772,-1.333036643
-97.469,30.179,1,1998,1997,13,lostP,0.426622466,0.969363357
-95.551,30.7233,1,1998,1997,12.5,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,1998,1997,7.3,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,1998,1997,3.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,1998,1997,3.1,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,1998,1997,4.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,1998,1997,1.9,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,1998,1997,3.2,psu,1.645407545,3.738663357
-101.8833,33.5667,1,1998,1997,7,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,1998,1997,9,llela,0.648699869,1.473963357
-95.920129,29.920887,1,1998,1997,13.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,1998,1997,7.6,wf,-0.033343141,-0.075761643
-101.2,30.71,1,1999,1998,9.8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,1999,1998,11.5,llano,-0.5866772,-1.333036643
-97.469,30.179,1,1999,1998,12.7,lostP,0.426622466,0.969363357
-95.551,30.7233,1,1999,1998,12.5,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,1999,1998,6.6,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,1999,1998,4.7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,1999,1998,2.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,1999,1998,3.4,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,1999,1998,0.4,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,1999,1998,1.8,psu,1.645407545,3.738663357
-101.8833,33.5667,1,1999,1998,7.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,1999,1998,9.2,llela,0.648699869,1.473963357
-95.920129,29.920887,1,1999,1998,13.6,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,1999,1998,6.9,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2000,1999,11.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2000,1999,11.9,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2000,1999,13.1,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2000,1999,12.8,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2000,1999,7.4,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2000,1999,5,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2000,1999,3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2000,1999,4.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2000,1999,0.9,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2000,1999,3.1,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2000,1999,7.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2000,1999,9.6,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2000,1999,13.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2000,1999,7.8,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2001,2000,7.4,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2001,2000,7.8,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2001,2000,8.9,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2001,2000,8.1,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2001,2000,3.7,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2001,2000,-0.2,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2001,2000,1.3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2001,2000,1.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2001,2000,0.6,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2001,2000,0.3,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2001,2000,3.4,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2001,2000,5.9,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2001,2000,9.5,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2001,2000,4.6,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2002,2001,9.7,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2002,2001,10.6,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2002,2001,11.8,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2002,2001,11.4,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2002,2001,7.4,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2002,2001,3.6,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2002,2001,4.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2002,2001,5,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2002,2001,2.7,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2002,2001,2.9,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2002,2001,5.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2002,2001,8.6,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2002,2001,12.6,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2002,2001,7.6,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2003,2002,8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2003,2002,8.9,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2003,2002,9.2,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2003,2002,8.8,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2003,2002,4.6,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2003,2002,3.6,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2003,2002,1.7,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2003,2002,2.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2003,2002,-0.1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2003,2002,-0.2,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2003,2002,5.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2003,2002,6.4,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2003,2002,9.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2003,2002,5.2,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2004,2003,9.8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2004,2003,10.8,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2004,2003,12.1,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2004,2003,11,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2004,2003,7.1,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2004,2003,4.1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2004,2003,2.5,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2004,2003,4.1,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2004,2003,0.2,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2004,2003,1.3,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2004,2003,6.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2004,2003,9,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2004,2003,12.3,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2004,2003,7.7,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2005,2004,10.7,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2005,2004,11.7,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2005,2004,12.7,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2005,2004,12.4,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2005,2004,6.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2005,2004,4.7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2005,2004,1.8,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2005,2004,3.9,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2005,2004,-0.1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2005,2004,1.9,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2005,2004,6.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2005,2004,9.5,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2005,2004,13.3,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2005,2004,7.6,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2006,2005,11.7,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2006,2005,13,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2006,2005,14.6,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2006,2005,14.3,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2006,2005,10.4,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2006,2005,7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2006,2005,7.6,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2006,2005,9,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2006,2005,6.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2006,2005,7.4,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2006,2005,8.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2006,2005,12.7,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2006,2005,14.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2006,2005,11.3,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2007,2006,5.9,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2007,2006,6.5,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2007,2006,8.6,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2007,2006,8.8,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2007,2006,3.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2007,2006,-0.2,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2007,2006,0.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2007,2006,1.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2007,2006,-0.6,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2007,2006,0.9,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2007,2006,2.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2007,2006,5.9,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2007,2006,9.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2007,2006,4.3,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2008,2007,7.7,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2008,2007,8.8,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2008,2007,10.5,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2008,2007,9.9,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2008,2007,6.7,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2008,2007,3.2,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2008,2007,3.1,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2008,2007,4.2,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2008,2007,0.5,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2008,2007,1.7,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2008,2007,4.6,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2008,2007,7.6,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2008,2007,11.1,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2008,2007,7.3,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2009,2008,9.4,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2009,2008,10.3,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2009,2008,11.6,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2009,2008,11,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2009,2008,5.6,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2009,2008,4.1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2009,2008,2.3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2009,2008,3,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2009,2008,0.1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2009,2008,0.2,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2009,2008,5.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2009,2008,7.7,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2009,2008,12,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2009,2008,6.3,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2010,2009,7,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2010,2009,7.9,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2010,2009,8.9,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2010,2009,8.4,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2010,2009,4.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2010,2009,1.9,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,1,2010,2009,0.3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,1,2010,2009,1.4,elreno,0.211630768,0.480863357
-97.672833,37.538006,1,2010,2009,-1.5,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,1,2010,2009,-1.9,psu,1.645407545,3.738663357
-101.8833,33.5667,1,2010,2009,3.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,1,2010,2009,6.4,llela,0.648699869,1.473963357
-95.920129,29.920887,1,2010,2009,9.5,Katy,1.108289626,2.518234357
-98.514125,33.913161,1,2010,2009,5.1,wf,-0.033343141,-0.075761643
-101.2,30.71,1,2011,2010,8.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,1,2011,2010,8.9,llano,-0.5866772,-1.333036643
-97.469,30.179,1,2011,2010,9.6,lostP,0.426622466,0.969363357
-95.551,30.7233,1,2011,2010,9.1,shsu,1.270745451,2.887363357
-99.2906,34.1511,1,2011,2010,4.3,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,1,2011,2010,1.9,buffalolake,-1.499412684,-3.406936643
