Longitude,Latitude,month,year,tempmin,site,long.scaled,long.center
-99.3978,36.4331,7,1995,21.8,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,1995,23.1,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,1995,21.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,1995,22,psu,1.645407545,3.738663357
-101.8833,33.5667,7,1995,21.6,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,1995,25.1,llela,0.648699869,1.473963357
-95.920129,29.920887,7,1995,24.6,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,1995,24.6,wf,-0.033343141,-0.075761643
-101.2,30.71,7,1996,23.7,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,1996,24,llano,-0.5866772,-1.333036643
-97.469,30.179,7,1996,25.3,lostP,0.426622466,0.969363357
-95.551,30.7233,7,1996,24.4,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,1996,25.1,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,1996,20.7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,1996,22.1,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,1996,23.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,1996,22,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,1996,21.9,psu,1.645407545,3.738663357
-101.8833,33.5667,7,1996,22.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,1996,26,llela,0.648699869,1.473963357
-95.920129,29.920887,7,1996,24.6,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,1996,25.6,wf,-0.033343141,-0.075761643
-101.2,30.71,7,1997,23,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,1997,22.9,llano,-0.5866772,-1.333036643
-97.469,30.179,7,1997,24.3,lostP,0.426622466,0.969363357
-95.551,30.7233,7,1997,24.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,1997,24.3,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,1997,20.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,1997,22.6,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,1997,23.3,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,1997,22.2,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,1997,22.1,psu,1.645407545,3.738663357
-101.8833,33.5667,7,1997,20.9,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,1997,25.4,llela,0.648699869,1.473963357
-95.920129,29.920887,7,1997,24.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,1997,24.8,wf,-0.033343141,-0.075761643
-101.2,30.71,7,1998,24.5,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,1998,24.5,llano,-0.5866772,-1.333036643
-97.469,30.179,7,1998,25.9,lostP,0.426622466,0.969363357
-95.551,30.7233,7,1998,25.3,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,1998,27.4,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,1998,22.6,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,1998,24.6,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,1998,26,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,1998,24.1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,1998,23.6,psu,1.645407545,3.738663357
-101.8833,33.5667,7,1998,23.9,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,1998,27.8,llela,0.648699869,1.473963357
-95.920129,29.920887,7,1998,25.6,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,1998,27.6,wf,-0.033343141,-0.075761643
-101.2,30.71,7,1999,21.5,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,1999,22.6,llano,-0.5866772,-1.333036643
-97.469,30.179,7,1999,23.6,lostP,0.426622466,0.969363357
-95.551,30.7233,7,1999,23.3,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,1999,25.6,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,1999,20.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,1999,23.7,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,1999,23.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,1999,23,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,1999,23.5,psu,1.645407545,3.738663357
-101.8833,33.5667,7,1999,21.3,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,1999,24.8,llela,0.648699869,1.473963357
-95.920129,29.920887,7,1999,23.3,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,1999,25.6,wf,-0.033343141,-0.075761643
-101.2,30.71,7,2000,23.8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,2000,24.2,llano,-0.5866772,-1.333036643
-97.469,30.179,7,2000,24.7,lostP,0.426622466,0.969363357
-95.551,30.7233,7,2000,24.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,2000,25,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,2000,21.1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,2000,22.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,2000,23.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,2000,22,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,2000,22.1,psu,1.645407545,3.738663357
-101.8833,33.5667,7,2000,22.2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,2000,25.2,llela,0.648699869,1.473963357
-95.920129,29.920887,7,2000,24.7,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,2000,25.3,wf,-0.033343141,-0.075761643
-101.2,30.71,7,2001,23.7,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,2001,23.7,llano,-0.5866772,-1.333036643
-97.469,30.179,7,2001,24.9,lostP,0.426622466,0.969363357
-95.551,30.7233,7,2001,23.9,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,2001,26.9,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,2001,23.2,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,2001,25.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,2001,25.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,2001,25.1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,2001,24.4,psu,1.645407545,3.738663357
-101.8833,33.5667,7,2001,23.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,2001,26.2,llela,0.648699869,1.473963357
-95.920129,29.920887,7,2001,24.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,2001,26.9,wf,-0.033343141,-0.075761643
-101.2,30.71,7,2002,21.8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,2002,21.8,llano,-0.5866772,-1.333036643
-97.469,30.179,7,2002,23.8,lostP,0.426622466,0.969363357
-95.551,30.7233,7,2002,23.6,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,2002,22.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,2002,20,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,2002,22.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,2002,22.6,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,2002,22.9,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,2002,22.6,psu,1.645407545,3.738663357
-101.8833,33.5667,7,2002,20.9,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,2002,24.2,llela,0.648699869,1.473963357
-95.920129,29.920887,7,2002,24,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,2002,23.4,wf,-0.033343141,-0.075761643
-101.2,30.71,7,2003,21.5,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,2003,22.5,llano,-0.5866772,-1.333036643
-97.469,30.179,7,2003,24.1,lostP,0.426622466,0.969363357
-95.551,30.7233,7,2003,23.5,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,2003,24.7,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,2003,21.4,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,2003,23.8,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,2003,24.2,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,2003,23.4,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,2003,22.9,psu,1.645407545,3.738663357
-101.8833,33.5667,7,2003,20.9,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,2003,25.1,llela,0.648699869,1.473963357
-95.920129,29.920887,7,2003,23.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,2003,25.1,wf,-0.033343141,-0.075761643
-101.2,30.71,7,2004,21.4,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,2004,22.6,llano,-0.5866772,-1.333036643
-97.469,30.179,7,2004,23.7,lostP,0.426622466,0.969363357
-95.551,30.7233,7,2004,23.3,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,2004,23.6,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,2004,18.9,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,2004,21.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,2004,21.9,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,2004,20.5,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,2004,20.9,psu,1.645407545,3.738663357
-101.8833,33.5667,7,2004,20.2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,2004,23.6,llela,0.648699869,1.473963357
-95.920129,29.920887,7,2004,23.5,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,2004,23.8,wf,-0.033343141,-0.075761643
-101.2,30.71,7,2005,23,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,2005,23.8,llano,-0.5866772,-1.333036643
-97.469,30.179,7,2005,25.1,lostP,0.426622466,0.969363357
-95.551,30.7233,7,2005,23.9,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,2005,23.7,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,2005,19.9,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,2005,22.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,2005,22.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,2005,21.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,2005,22,psu,1.645407545,3.738663357
-101.8833,33.5667,7,2005,20.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,2005,24.5,llela,0.648699869,1.473963357
-95.920129,29.920887,7,2005,24.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,2005,24.1,wf,-0.033343141,-0.075761643
-101.2,30.71,7,2006,22.9,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,2006,23.5,llano,-0.5866772,-1.333036643
-97.469,30.179,7,2006,25.1,lostP,0.426622466,0.969363357
-95.551,30.7233,7,2006,23.7,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,2006,26.2,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,2006,22.1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,2006,24.3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,2006,25.1,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,2006,23.5,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,2006,23.1,psu,1.645407545,3.738663357
-101.8833,33.5667,7,2006,22.6,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,2006,26.1,llela,0.648699869,1.473963357
-95.920129,29.920887,7,2006,23.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,2006,26.4,wf,-0.033343141,-0.075761643
-101.2,30.71,7,2007,20.9,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,2007,21.5,llano,-0.5866772,-1.333036643
-97.469,30.179,7,2007,22.8,lostP,0.426622466,0.969363357
-95.551,30.7233,7,2007,22.7,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,2007,22.3,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,2007,19.4,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,2007,21.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,2007,21.6,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,2007,21.1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,2007,21.6,psu,1.645407545,3.738663357
-101.8833,33.5667,7,2007,19.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,2007,23,llela,0.648699869,1.473963357
-95.920129,29.920887,7,2007,23,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,2007,22.5,wf,-0.033343141,-0.075761643
-101.2,30.71,7,2008,22.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,2008,23.1,llano,-0.5866772,-1.333036643
-97.469,30.179,7,2008,24.5,lostP,0.426622466,0.969363357
-95.551,30.7233,7,2008,23.5,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,2008,25.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,2008,20.3,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,2008,23.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,2008,24.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,2008,22.6,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,2008,22.3,psu,1.645407545,3.738663357
-101.8833,33.5667,7,2008,21,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,2008,25.9,llela,0.648699869,1.473963357
-95.920129,29.920887,7,2008,24.1,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,2008,26.4,wf,-0.033343141,-0.075761643
-101.2,30.71,7,2009,24,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,2009,24.6,llano,-0.5866772,-1.333036643
-97.469,30.179,7,2009,25.9,lostP,0.426622466,0.969363357
-95.551,30.7233,7,2009,25,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,2009,24.9,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,2009,21,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,2009,22.9,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,2009,23.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,2009,21.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,2009,21.2,psu,1.645407545,3.738663357
-101.8833,33.5667,7,2009,21.6,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,2009,25.6,llela,0.648699869,1.473963357
-95.920129,29.920887,7,2009,26,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,2009,25.3,wf,-0.033343141,-0.075761643
-101.2,30.71,7,2010,22.2,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,2010,23.6,llano,-0.5866772,-1.333036643
-97.469,30.179,7,2010,24.6,lostP,0.426622466,0.969363357
-95.551,30.7233,7,2010,24.5,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,2010,24.7,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,2010,20.9,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,2010,23.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,2010,24.4,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,2010,23.4,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,2010,23.8,psu,1.645407545,3.738663357
-101.8833,33.5667,7,2010,20.7,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,2010,25.3,llela,0.648699869,1.473963357
-95.920129,29.920887,7,2010,24.6,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,2010,25.4,wf,-0.033343141,-0.075761643
-101.2,30.71,7,2011,24.8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,2011,25.3,llano,-0.5866772,-1.333036643
-97.469,30.179,7,2011,26.6,lostP,0.426622466,0.969363357
-95.551,30.7233,7,2011,25.6,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,2011,28.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,2011,24.6,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,2011,27,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,2011,28.1,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,2011,26.7,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,2011,25.8,psu,1.645407545,3.738663357
-101.8833,33.5667,7,2011,24.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,2011,28.6,llela,0.648699869,1.473963357
-95.920129,29.920887,7,2011,25.9,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,2011,29.2,wf,-0.033343141,-0.075761643
-101.2,30.71,7,2012,23,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,2012,23.8,llano,-0.5866772,-1.333036643
-97.469,30.179,7,2012,24.6,lostP,0.426622466,0.969363357
-95.551,30.7233,7,2012,23.7,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,2012,26.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,2012,22.1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,2012,25.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,2012,26.1,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,2012,25.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,2012,25.8,psu,1.645407545,3.738663357
-101.8833,33.5667,7,2012,22.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,2012,26.2,llela,0.648699869,1.473963357
-95.920129,29.920887,7,2012,23.9,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,2012,26.8,wf,-0.033343141,-0.075761643
-101.2,30.71,7,2013,21.9,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,2013,23.1,llano,-0.5866772,-1.333036643
-97.469,30.179,7,2013,24.5,lostP,0.426622466,0.969363357
-95.551,30.7233,7,2013,23.5,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,2013,24,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,2013,20.3,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,2013,22.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,2013,22.9,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,2013,21.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,2013,21.4,psu,1.645407545,3.738663357
-101.8833,33.5667,7,2013,20.7,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,2013,24.2,llela,0.648699869,1.473963357
-95.920129,29.920887,7,2013,24.6,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,2013,24.6,wf,-0.033343141,-0.075761643
-101.2,30.71,7,2014,22.8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,2014,23,llano,-0.5866772,-1.333036643
-97.469,30.179,7,2014,23.8,lostP,0.426622466,0.969363357
-95.551,30.7233,7,2014,23.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,2014,23.1,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,2014,19.7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,2014,21.3,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,2014,21.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,2014,20.5,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,2014,20.3,psu,1.645407545,3.738663357
-101.8833,33.5667,7,2014,20.9,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,2014,23.7,llela,0.648699869,1.473963357
-95.920129,29.920887,7,2014,24.2,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,2014,23.6,wf,-0.033343141,-0.075761643
-101.2,30.71,7,2015,22.7,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,2015,23.5,llano,-0.5866772,-1.333036643
-97.469,30.179,7,2015,24.1,lostP,0.426622466,0.969363357
-95.551,30.7233,7,2015,24.3,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,2015,25,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,2015,21.1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,2015,22.9,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,2015,24.1,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,2015,23.5,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,2015,23.4,psu,1.645407545,3.738663357
-101.8833,33.5667,7,2015,22,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,2015,26,llela,0.648699869,1.473963357
-95.920129,29.920887,7,2015,24.6,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,2015,25.8,wf,-0.033343141,-0.075761643
-101.2,30.71,7,2016,24.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,2016,24.6,llano,-0.5866772,-1.333036643
-97.469,30.179,7,2016,25.6,lostP,0.426622466,0.969363357
-95.551,30.7233,7,2016,25.1,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,2016,26.4,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,2016,22.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,2016,24.5,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,2016,25.1,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,2016,24.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,2016,23.7,psu,1.645407545,3.738663357
-101.8833,33.5667,7,2016,23.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,2016,26.6,llela,0.648699869,1.473963357
-95.920129,29.920887,7,2016,25.3,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,2016,26.7,wf,-0.033343141,-0.075761643
-101.2,30.71,7,2017,23.3,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,2017,24.2,llano,-0.5866772,-1.333036643
-97.469,30.179,7,2017,25.4,lostP,0.426622466,0.969363357
-95.551,30.7233,7,2017,24.8,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,2017,25.3,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,2017,21.7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,2017,23.1,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,2017,24,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,2017,23.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,2017,22.9,psu,1.645407545,3.738663357
-101.8833,33.5667,7,2017,22.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,2017,25.9,llela,0.648699869,1.473963357
-95.920129,29.920887,7,2017,25.1,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,2017,25.9,wf,-0.033343141,-0.075761643
-101.2,30.71,7,2018,23.8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,2018,24.2,llano,-0.5866772,-1.333036643
-97.469,30.179,7,2018,25.1,lostP,0.426622466,0.969363357
-95.551,30.7233,7,2018,24.6,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,2018,26.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,2018,21.7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,2018,23.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,2018,24.2,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,2018,22.9,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,2018,23.1,psu,1.645407545,3.738663357
-101.8833,33.5667,7,2018,23.1,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,2018,27,llela,0.648699869,1.473963357
-95.920129,29.920887,7,2018,24.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,2018,26.9,wf,-0.033343141,-0.075761643
-101.2,30.71,7,2019,22.8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,7,2019,23.6,llano,-0.5866772,-1.333036643
-97.469,30.179,7,2019,24.7,lostP,0.426622466,0.969363357
-95.551,30.7233,7,2019,24.5,shsu,1.270745451,2.887363357
-99.2906,34.1511,7,2019,24.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,7,2019,21.1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,7,2019,22.9,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,7,2019,23.1,elreno,0.211630768,0.480863357
-97.672833,37.538006,7,2019,22.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,7,2019,22.5,psu,1.645407545,3.738663357
-101.8833,33.5667,7,2019,21.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,7,2019,24.5,llela,0.648699869,1.473963357
-95.920129,29.920887,7,2019,24.9,Katy,1.108289626,2.518234357
-98.514125,33.913161,7,2019,25.2,wf,-0.033343141,-0.075761643
-101.2,30.71,8,1979,21.9,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,8,1979,22.6,llano,-0.5866772,-1.333036643
