Longitude,Latitude,month,year,tempmax,site,long.scaled,long.center
-95.551,30.7233,4,2008,26,shsu,1.270745451,2.887363357
-99.2906,34.1511,4,2008,28,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,4,2008,24.4,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,4,2008,23.8,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,4,2008,24,elreno,0.211630768,0.480863357
-97.672833,37.538006,4,2008,19.4,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,4,2008,19.1,psu,1.645407545,3.738663357
-101.8833,33.5667,4,2008,26.2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,4,2008,24.4,llela,0.648699869,1.473963357
-95.920129,29.920887,4,2008,27.1,Katy,1.108289626,2.518234357
-98.514125,33.913161,4,2008,26.8,wf,-0.033343141,-0.075761643
-101.2,30.71,4,2009,27.4,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,4,2009,27.5,llano,-0.5866772,-1.333036643
-97.469,30.179,4,2009,27.5,lostP,0.426622466,0.969363357
-95.551,30.7233,4,2009,24.9,shsu,1.270745451,2.887363357
-99.2906,34.1511,4,2009,26.7,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,4,2009,23.4,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,4,2009,22,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,4,2009,23.3,elreno,0.211630768,0.480863357
-97.672833,37.538006,4,2009,20.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,4,2009,19.6,psu,1.645407545,3.738663357
-101.8833,33.5667,4,2009,25.4,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,4,2009,24.9,llela,0.648699869,1.473963357
-95.920129,29.920887,4,2009,26,Katy,1.108289626,2.518234357
-98.514125,33.913161,4,2009,26.8,wf,-0.033343141,-0.075761643
-101.2,30.71,4,2010,24.9,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,4,2010,26,llano,-0.5866772,-1.333036643
-97.469,30.179,4,2010,25.9,lostP,0.426622466,0.969363357
-95.551,30.7233,4,2010,25.9,shsu,1.270745451,2.887363357
-99.2906,34.1511,4,2010,26.2,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,4,2010,23.3,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,4,2010,24.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,4,2010,24,elreno,0.211630768,0.480863357
-97.672833,37.538006,4,2010,24.4,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,4,2010,22.6,psu,1.645407545,3.738663357
-101.8833,33.5667,4,2010,24.4,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,4,2010,24.1,llela,0.648699869,1.473963357
-95.920129,29.920887,4,2010,26.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,4,2010,25.8,wf,-0.033343141,-0.075761643
-101.2,30.71,4,2011,31.9,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,4,2011,32.8,llano,-0.5866772,-1.333036643
-97.469,30.179,4,2011,30.5,lostP,0.426622466,0.969363357
-95.551,30.7233,4,2011,29.9,shsu,1.270745451,2.887363357
-99.2906,34.1511,4,2011,30.7,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,4,2011,27.1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,4,2011,26.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,4,2011,27.4,elreno,0.211630768,0.480863357
-97.672833,37.538006,4,2011,24.7,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,4,2011,22.8,psu,1.645407545,3.738663357
-101.8833,33.5667,4,2011,29.9,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,4,2011,28.7,llela,0.648699869,1.473963357
-95.920129,29.920887,4,2011,30.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,4,2011,30.4,wf,-0.033343141,-0.075761643
-101.2,30.71,4,2012,30.2,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,4,2012,30.4,llano,-0.5866772,-1.333036643
-97.469,30.179,4,2012,28.3,lostP,0.426622466,0.969363357
-95.551,30.7233,4,2012,27.3,shsu,1.270745451,2.887363357
-99.2906,34.1511,4,2012,28.3,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,4,2012,26.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,4,2012,24.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,4,2012,24.9,elreno,0.211630768,0.480863357
-97.672833,37.538006,4,2012,23.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,4,2012,24,psu,1.645407545,3.738663357
-101.8833,33.5667,4,2012,28.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,4,2012,26.5,llela,0.648699869,1.473963357
-95.920129,29.920887,4,2012,27.6,Katy,1.108289626,2.518234357
-98.514125,33.913161,4,2012,27.4,wf,-0.033343141,-0.075761643
-101.2,30.71,4,2013,26.8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,4,2013,26.7,llano,-0.5866772,-1.333036643
-97.469,30.179,4,2013,26.2,lostP,0.426622466,0.969363357
-95.551,30.7233,4,2013,24.9,shsu,1.270745451,2.887363357
-99.2906,34.1511,4,2013,25.3,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,4,2013,23.7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,4,2013,19.7,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,4,2013,20.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,4,2013,18.1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,4,2013,18.8,psu,1.645407545,3.738663357
-101.8833,33.5667,4,2013,26.6,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,4,2013,23.6,llela,0.648699869,1.473963357
-95.920129,29.920887,4,2013,25.9,Katy,1.108289626,2.518234357
-98.514125,33.913161,4,2013,24.7,wf,-0.033343141,-0.075761643
-101.2,30.71,4,2014,27.8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,4,2014,28.9,llano,-0.5866772,-1.333036643
-97.469,30.179,4,2014,26.9,lostP,0.426622466,0.969363357
-95.551,30.7233,4,2014,26.1,shsu,1.270745451,2.887363357
-99.2906,34.1511,4,2014,27.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,4,2014,24.1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,4,2014,24.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,4,2014,25,elreno,0.211630768,0.480863357
-97.672833,37.538006,4,2014,23.6,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,4,2014,22,psu,1.645407545,3.738663357
-101.8833,33.5667,4,2014,26.3,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,4,2014,25.8,llela,0.648699869,1.473963357
-95.920129,29.920887,4,2014,26.9,Katy,1.108289626,2.518234357
-98.514125,33.913161,4,2014,27.3,wf,-0.033343141,-0.075761643
-101.2,30.71,4,2015,26.9,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,4,2015,26.9,llano,-0.5866772,-1.333036643
-97.469,30.179,4,2015,26.6,lostP,0.426622466,0.969363357
-95.551,30.7233,4,2015,26.1,shsu,1.270745451,2.887363357
-99.2906,34.1511,4,2015,25.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,4,2015,23.7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,4,2015,24,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,4,2015,23.8,elreno,0.211630768,0.480863357
-97.672833,37.538006,4,2015,23.5,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,4,2015,21.4,psu,1.645407545,3.738663357
-101.8833,33.5667,4,2015,24.7,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,4,2015,24.6,llela,0.648699869,1.473963357
-95.920129,29.920887,4,2015,26.5,Katy,1.108289626,2.518234357
-98.514125,33.913161,4,2015,25.4,wf,-0.033343141,-0.075761643
-101.2,30.71,4,2016,26.5,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,4,2016,26.4,llano,-0.5866772,-1.333036643
-97.469,30.179,4,2016,26.6,lostP,0.426622466,0.969363357
-95.551,30.7233,4,2016,25.6,shsu,1.270745451,2.887363357
-99.2906,34.1511,4,2016,25.1,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,4,2016,22.4,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,4,2016,23,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,4,2016,23.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,4,2016,22.6,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,4,2016,22,psu,1.645407545,3.738663357
-101.8833,33.5667,4,2016,24.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,4,2016,25.3,llela,0.648699869,1.473963357
-95.920129,29.920887,4,2016,26.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,4,2016,25.1,wf,-0.033343141,-0.075761643
-101.2,30.71,4,2017,27.4,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,4,2017,27.8,llano,-0.5866772,-1.333036643
-97.469,30.179,4,2017,27.7,lostP,0.426622466,0.969363357
-95.551,30.7233,4,2017,27.6,shsu,1.270745451,2.887363357
-99.2906,34.1511,4,2017,26,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,4,2017,22.9,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,4,2017,21.5,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,4,2017,23,elreno,0.211630768,0.480863357
-97.672833,37.538006,4,2017,20.9,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,4,2017,21.7,psu,1.645407545,3.738663357
-101.8833,33.5667,4,2017,26.7,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,4,2017,26,llela,0.648699869,1.473963357
-95.920129,29.920887,4,2017,28,Katy,1.108289626,2.518234357
-98.514125,33.913161,4,2017,26.5,wf,-0.033343141,-0.075761643
-101.2,30.71,4,2018,27.8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,4,2018,28.8,llano,-0.5866772,-1.333036643
-97.469,30.179,4,2018,26.8,lostP,0.426622466,0.969363357
-95.551,30.7233,4,2018,24.2,shsu,1.270745451,2.887363357
-99.2906,34.1511,4,2018,26,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,4,2018,23.2,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,4,2018,21.8,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,4,2018,21.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,4,2018,20.6,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,4,2018,17.6,psu,1.645407545,3.738663357
-101.8833,33.5667,4,2018,26.3,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,4,2018,23.9,llela,0.648699869,1.473963357
-95.920129,29.920887,4,2018,24.9,Katy,1.108289626,2.518234357
-98.514125,33.913161,4,2018,25,wf,-0.033343141,-0.075761643
-101.2,30.71,4,2019,26.8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,4,2019,28.6,llano,-0.5866772,-1.333036643
-97.469,30.179,4,2019,25.9,lostP,0.426622466,0.969363357
-95.551,30.7233,4,2019,24.6,shsu,1.270745451,2.887363357
-99.2906,34.1511,4,2019,26.4,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,4,2019,24.3,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,4,2019,23.9,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,4,2019,23.3,elreno,0.211630768,0.480863357
-97.672833,37.538006,4,2019,21.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,4,2019,21.8,psu,1.645407545,3.738663357
-101.8833,33.5667,4,2019,25.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,4,2019,24.4,llela,0.648699869,1.473963357
-95.920129,29.920887,4,2019,26,Katy,1.108289626,2.518234357
-98.514125,33.913161,4,2019,26.3,wf,-0.033343141,-0.075761643
-101.2,30.71,5,1979,28.8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,5,1979,28.2,llano,-0.5866772,-1.333036643
-97.469,30.179,5,1979,27.4,lostP,0.426622466,0.969363357
-95.551,30.7233,5,1979,27.7,shsu,1.270745451,2.887363357
-99.2906,34.1511,5,1979,28.2,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,5,1979,25,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,5,1979,25.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,5,1979,25.2,elreno,0.211630768,0.480863357
-97.672833,37.538006,5,1979,24.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,5,1979,24.3,psu,1.645407545,3.738663357
-101.8833,33.5667,5,1979,28,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,5,1979,26.1,llela,0.648699869,1.473963357
-95.920129,29.920887,5,1979,27.9,Katy,1.108289626,2.518234357
-98.514125,33.913161,5,1979,26.7,wf,-0.033343141,-0.075761643
-101.2,30.71,5,1980,27.8,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,5,1980,30.1,llano,-0.5866772,-1.333036643
-97.469,30.179,5,1980,30,lostP,0.426622466,0.969363357
-95.551,30.7233,5,1980,28.5,shsu,1.270745451,2.887363357
-99.2906,34.1511,5,1980,28.4,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,5,1980,25,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,5,1980,24.5,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,5,1980,26.4,elreno,0.211630768,0.480863357
-97.672833,37.538006,5,1980,24.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,5,1980,25.2,psu,1.645407545,3.738663357
-101.8833,33.5667,5,1980,27.4,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,5,1980,28.6,llela,0.648699869,1.473963357
-95.920129,29.920887,5,1980,29.1,Katy,1.108289626,2.518234357
-98.514125,33.913161,5,1980,28.8,wf,-0.033343141,-0.075761643
-101.2,30.71,5,1981,28,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,5,1981,28.7,llano,-0.5866772,-1.333036643
-97.469,30.179,5,1981,29,lostP,0.426622466,0.969363357
-95.551,30.7233,5,1981,27.8,shsu,1.270745451,2.887363357
-99.2906,34.1511,5,1981,27.9,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,5,1981,26,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,5,1981,24.8,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,5,1981,25.2,elreno,0.211630768,0.480863357
-97.672833,37.538006,5,1981,23.6,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,5,1981,23,psu,1.645407545,3.738663357
-101.8833,33.5667,5,1981,27.2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,5,1981,27.2,llela,0.648699869,1.473963357
-95.920129,29.920887,5,1981,28.2,Katy,1.108289626,2.518234357
-98.514125,33.913161,5,1981,27.2,wf,-0.033343141,-0.075761643
-101.2,30.71,5,1982,27,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,5,1982,27.6,llano,-0.5866772,-1.333036643
-97.469,30.179,5,1982,28.8,lostP,0.426622466,0.969363357
-95.551,30.7233,5,1982,27.8,shsu,1.270745451,2.887363357
-99.2906,34.1511,5,1982,27,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,5,1982,24.9,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,5,1982,25.1,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,5,1982,25.6,elreno,0.211630768,0.480863357
-97.672833,37.538006,5,1982,24.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,5,1982,25.7,psu,1.645407545,3.738663357
-101.8833,33.5667,5,1982,26.7,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,5,1982,27.6,llela,0.648699869,1.473963357
-95.920129,29.920887,5,1982,28.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,5,1982,27.4,wf,-0.033343141,-0.075761643
-101.2,30.71,5,1983,29.4,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,5,1983,29.1,llano,-0.5866772,-1.333036643
-97.469,30.179,5,1983,29.4,lostP,0.426622466,0.969363357
-95.551,30.7233,5,1983,28.5,shsu,1.270745451,2.887363357
-99.2906,34.1511,5,1983,28.4,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,5,1983,24.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,5,1983,24.7,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,5,1983,25.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,5,1983,23.1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,5,1983,23.5,psu,1.645407545,3.738663357
-101.8833,33.5667,5,1983,27.7,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,5,1983,26.7,llela,0.648699869,1.473963357
-95.920129,29.920887,5,1983,28.4,Katy,1.108289626,2.518234357
-98.514125,33.913161,5,1983,27.8,wf,-0.033343141,-0.075761643
-101.2,30.71,5,1984,31.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,5,1984,32.5,llano,-0.5866772,-1.333036643
-97.469,30.179,5,1984,31.4,lostP,0.426622466,0.969363357
-95.551,30.7233,5,1984,29.5,shsu,1.270745451,2.887363357
-99.2906,34.1511,5,1984,31.1,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,5,1984,27.6,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,5,1984,26.6,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,5,1984,26.5,elreno,0.211630768,0.480863357
-97.672833,37.538006,5,1984,24.1,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,5,1984,24,psu,1.645407545,3.738663357
-101.8833,33.5667,5,1984,29.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,5,1984,29.9,llela,0.648699869,1.473963357
-95.920129,29.920887,5,1984,29.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,5,1984,31.2,wf,-0.033343141,-0.075761643
-101.2,30.71,5,1985,30,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,5,1985,31.2,llano,-0.5866772,-1.333036643
-97.469,30.179,5,1985,29.4,lostP,0.426622466,0.969363357
-95.551,30.7233,5,1985,28.7,shsu,1.270745451,2.887363357
-99.2906,34.1511,5,1985,30.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,5,1985,27.2,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,5,1985,27.6,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,5,1985,27.3,elreno,0.211630768,0.480863357
-97.672833,37.538006,5,1985,25.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,5,1985,25.5,psu,1.645407545,3.738663357
-101.8833,33.5667,5,1985,29.2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,5,1985,29,llela,0.648699869,1.473963357
-95.920129,29.920887,5,1985,28.9,Katy,1.108289626,2.518234357
-98.514125,33.913161,5,1985,30,wf,-0.033343141,-0.075761643
-101.2,30.71,5,1986,29.2,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,5,1986,29.6,llano,-0.5866772,-1.333036643
-97.469,30.179,5,1986,27.8,lostP,0.426622466,0.969363357
-95.551,30.7233,5,1986,28.4,shsu,1.270745451,2.887363357
-99.2906,34.1511,5,1986,28.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,5,1986,26.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,5,1986,27.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,5,1986,26.1,elreno,0.211630768,0.480863357
-97.672833,37.538006,5,1986,25.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,5,1986,25,psu,1.645407545,3.738663357
-101.8833,33.5667,5,1986,28.7,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,5,1986,27.1,llela,0.648699869,1.473963357
-95.920129,29.920887,5,1986,29.3,Katy,1.108289626,2.518234357
-98.514125,33.913161,5,1986,28,wf,-0.033343141,-0.075761643
-101.2,30.71,5,1987,27,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,5,1987,28.2,llano,-0.5866772,-1.333036643
-97.469,30.179,5,1987,29.1,lostP,0.426622466,0.969363357
-95.551,30.7233,5,1987,28.8,shsu,1.270745451,2.887363357
-99.2906,34.1511,5,1987,29.6,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,5,1987,25.8,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,5,1987,27.4,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,5,1987,28.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,5,1987,27,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,5,1987,28,psu,1.645407545,3.738663357
-101.8833,33.5667,5,1987,26.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,5,1987,29.4,llela,0.648699869,1.473963357
-95.920129,29.920887,5,1987,29,Katy,1.108289626,2.518234357
-98.514125,33.913161,5,1987,30,wf,-0.033343141,-0.075761643
-101.2,30.71,5,1988,28.7,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,5,1988,29.6,llano,-0.5866772,-1.333036643
-97.469,30.179,5,1988,29.4,lostP,0.426622466,0.969363357
-95.551,30.7233,5,1988,28.6,shsu,1.270745451,2.887363357
-99.2906,34.1511,5,1988,29.5,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,5,1988,25.4,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,5,1988,26.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,5,1988,26.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,5,1988,26.4,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,5,1988,26.5,psu,1.645407545,3.738663357
-101.8833,33.5667,5,1988,26.8,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,5,1988,29.1,llela,0.648699869,1.473963357
-95.920129,29.920887,5,1988,28.8,Katy,1.108289626,2.518234357
-98.514125,33.913161,5,1988,29.7,wf,-0.033343141,-0.075761643
-101.2,30.71,5,1989,32.5,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,5,1989,32.3,llano,-0.5866772,-1.333036643
-97.469,30.179,5,1989,31.8,lostP,0.426622466,0.969363357
-95.551,30.7233,5,1989,30,shsu,1.270745451,2.887363357
-99.2906,34.1511,5,1989,29.8,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,5,1989,27.1,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,5,1989,26.8,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,5,1989,27,elreno,0.211630768,0.480863357
-97.672833,37.538006,5,1989,26.2,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,5,1989,25,psu,1.645407545,3.738663357
-101.8833,33.5667,5,1989,30.2,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,5,1989,28.8,llela,0.648699869,1.473963357
-95.920129,29.920887,5,1989,29.9,Katy,1.108289626,2.518234357
-98.514125,33.913161,5,1989,28.9,wf,-0.033343141,-0.075761643
-101.2,30.71,5,1990,30.1,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,5,1990,30.5,llano,-0.5866772,-1.333036643
-97.469,30.179,5,1990,30.9,lostP,0.426622466,0.969363357
-95.551,30.7233,5,1990,29.5,shsu,1.270745451,2.887363357
-99.2906,34.1511,5,1990,28.4,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,5,1990,26.7,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,5,1990,25.6,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,5,1990,25.7,elreno,0.211630768,0.480863357
-97.672833,37.538006,5,1990,23.8,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,5,1990,23.4,psu,1.645407545,3.738663357
-101.8833,33.5667,5,1990,28.5,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,5,1990,28.3,llela,0.648699869,1.473963357
-95.920129,29.920887,5,1990,29.5,Katy,1.108289626,2.518234357
-98.514125,33.913161,5,1990,28.1,wf,-0.033343141,-0.075761643
-101.2,30.71,5,1991,31.3,ozona,-1.215412391,-2.761636643
-99.7714,30.4897,5,1991,30,llano,-0.5866772,-1.333036643
-97.469,30.179,5,1991,29.4,lostP,0.426622466,0.969363357
-95.551,30.7233,5,1991,28.6,shsu,1.270745451,2.887363357
-99.2906,34.1511,5,1991,30,vernon,-0.375074316,-0.852236643
-101.8453,35.1992,5,1991,27.9,buffalolake,-1.499412684,-3.406936643
-99.3978,36.4331,5,1991,28.2,woodward,-0.422253661,-0.959436643
-97.9575,35.5303,5,1991,28,elreno,0.211630768,0.480863357
-97.672833,37.538006,5,1991,27.3,ninnescah,0.336914374,0.765530357
-94.6997,37.4103,5,1991,27.3,psu,1.645407545,3.738663357
-101.8833,33.5667,5,1991,29.7,lubbock,-1.516136706,-3.444936643
-96.9644,33.0692,5,1991,28.3,llela,0.648699869,1.473963357
