rcp,model,longitude,latitude,unit,site,transition,season,pr
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2019-2020,ds,174.4516181
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2019-2020,gs,498.4304751
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2020-2021,ds,383.2257381
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2020-2021,gs,377.0576024
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2021-2022,ds,354.8387347
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2021-2022,gs,498.4815842
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2022-2023,ds,179.6774011
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2022-2023,gs,302.5875424
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2023-2024,ds,216.6774106
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2023-2024,gs,450.5027855
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2024-2025,ds,368.1612752
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2024-2025,gs,304.9262911
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2025-2026,ds,162.7741786
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2025-2026,gs,435.1105849
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2026-2027,ds,159.129036
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2026-2027,gs,367.9469842
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2027-2028,ds,257.2258032
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2027-2028,gs,697.2458201
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2028-2029,ds,310.5806147
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2028-2029,gs,352.7649559
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2029-2030,ds,178.5806663
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2029-2030,gs,432.3248796
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2030-2031,ds,237.9677357
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2030-2031,gs,275.6474427
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2031-2032,ds,316.9354936
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2031-2032,gs,315.896576
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2032-2033,ds,251.2580472
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2032-2033,gs,404.5645129
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2033-2034,ds,155.5806372
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2033-2034,gs,262.5921595
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2034-2035,ds,268.9354924
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2034-2035,gs,443.2050795
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2035-2036,ds,157.9677422
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2035-2036,gs,247.5728453
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2036-2037,ds,387.5484269
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2036-2037,gs,291.9032355
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2037-2038,ds,177.3870814
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2037-2038,gs,451.1428955
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2038-2039,ds,219.4516126
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2038-2039,gs,272.5921486
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2039-2040,ds,271.0000256
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2039-2040,gs,399.9666289
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2040-2041,ds,120.9677406
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2040-2041,gs,502.3341023
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2041-2042,ds,368.5161226
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2041-2042,gs,310.0737361
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2042-2043,ds,136.6773938
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2042-2043,gs,621.5783262
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2043-2044,ds,496.7096774
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2043-2044,gs,272.4015563
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2044-2045,ds,248.1612941
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2044-2045,gs,460.7857109
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2045-2046,ds,366.4516127
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2045-2046,gs,513.9815679
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2046-2047,ds,184.8709734
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2046-2047,gs,579.20508
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2047-2048,ds,363.5806435
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2047-2048,gs,537.3114497
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2048-2049,ds,248.1290237
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2048-2049,gs,472.7511708
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2049-2050,ds,165.0000067
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2049-2050,gs,376.0391719
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2050-2051,ds,284.903257
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2050-2051,gs,338.1866381
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2051-2052,ds,502.5160685
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2051-2052,gs,329.5361776
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2052-2053,ds,665.2581322
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2052-2053,gs,557.1152266
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2053-2054,ds,224.8064539
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2053-2054,gs,394.7442414
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2054-2055,ds,248.0645166
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2054-2055,gs,434.9354616
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2055-2056,ds,295.8709628
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2055-2056,gs,461.4949572
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2056-2057,ds,221.2903282
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2056-2057,gs,621.2581416
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2057-2058,ds,462.903336
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2057-2058,gs,292.0714019
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2058-2059,ds,227.7096857
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2058-2059,gs,326.7165793
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2059-2060,ds,122.7096968
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2059-2060,gs,493.7663992
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2060-2061,ds,541.6774301
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2060-2061,gs,432.3894281
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2061-2062,ds,90.93547555
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2061-2062,gs,352.0852583
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2062-2063,ds,126.7419364
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2062-2063,gs,557.5161286
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2063-2064,ds,200.3225904
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2063-2064,gs,446.6907752
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2064-2065,ds,219.9677291
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2064-2065,gs,502.3617382
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2065-2066,ds,182.6451608
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2065-2066,gs,606.4055137
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2066-2067,ds,312.4193432
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2066-2067,gs,205.5622069
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2067-2068,ds,213.7419446
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2067-2068,gs,393.984438
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2068-2069,ds,138.9677239
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2068-2069,gs,500.1313222
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2069-2070,ds,170.7096643
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2069-2070,gs,217.119817
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2070-2071,ds,175.8709558
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2070-2071,gs,559.709689
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2071-2072,ds,367.741944
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2071-2072,gs,299.0434075
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2072-2073,ds,288.1612714
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2072-2073,gs,379.7788473
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2073-2074,ds,202.7741818
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2073-2074,gs,546.6313201
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2074-2075,ds,352.0644912
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2074-2075,gs,214.8433036
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2075-2076,ds,201.2257987
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2075-2076,gs,412.1546613
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2076-2077,ds,281.8386939
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2076-2077,gs,568.9539014
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2077-2078,ds,320.5161446
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2077-2078,gs,424.6566808
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2078-2079,ds,200.5806421
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2078-2079,gs,609.6359091
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2079-2080,ds,255.4516051
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2079-2080,gs,363.4883113
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2080-2081,ds,378.129047
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2080-2081,gs,298.9078148
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2081-2082,ds,374.4838812
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2081-2082,gs,288.1082831
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2082-2083,ds,139.0645247
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2082-2083,gs,425.7811008
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2083-2084,ds,88.06450378
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2083-2084,gs,418.3014571
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2084-2085,ds,39.38709888
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2084-2085,gs,500.6106141
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2085-2086,ds,355.3870982
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2085-2086,gs,498.4331553
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2086-2087,ds,359.3548541
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2086-2087,gs,668.9285778
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2087-2088,ds,205.7096736
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2087-2088,gs,403.6840727
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2088-2089,ds,528.6775392
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2088-2089,gs,477.956236
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2089-2090,ds,243.2580854
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2089-2090,gs,573.6474639
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2090-2091,ds,301.5483915
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2090-2091,gs,555.1313512
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2091-2092,ds,470.4838733
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2091-2092,gs,284.2847708
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2092-2093,ds,168.6129048
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2092-2093,gs,332.1175427
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2093-2094,ds,391.1935565
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2093-2094,gs,398.8686447
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2094-2095,ds,206.6129195
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2094-2095,gs,514.7235062
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2095-2096,ds,97.96773226
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2095-2096,gs,343.3548606
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2096-2097,ds,136.1290277
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2096-2097,gs,517.698146
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2097-2098,ds,198.7419162
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2097-2098,gs,431.7557479
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2098-2099,ds,154.3225997
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2098-2099,gs,394.7327225
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2099-2100,ds,119.4193498
rcp45,CMCC-CM,-98.51413,33.91316,kg m-2 s-1,wf,2099-2100,gs,168.8340853
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2005-2006,gs,212.3778787
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2006-2007,ds,238.6129104
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2006-2007,gs,282.2741965
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2007-2008,ds,251.2903228
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2007-2008,gs,511.4160115
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2008-2009,ds,238.9677552
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2008-2009,gs,269.8525031
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2009-2010,ds,296.5161427
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2009-2010,gs,570.2811273
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2010-2011,ds,519.3224928
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2010-2011,gs,585.4815484
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2011-2012,ds,203.6451715
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2011-2012,gs,458.6117979
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2012-2013,ds,342.9032486
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2012-2013,gs,463.3963085
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2013-2014,ds,140.741922
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2013-2014,gs,492.5345486
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2014-2015,ds,378.1612915
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2014-2015,gs,525.4423707
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2015-2016,ds,430.6128998
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2015-2016,gs,465.2981081
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2016-2017,ds,398.7097085
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2016-2017,gs,428.1497508
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2017-2018,ds,177.4838563
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2017-2018,gs,300.34793
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2018-2019,ds,114.3871036
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2018-2019,gs,306.1244379
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2019-2020,ds,537.1935293
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2019-2020,gs,579.6818525
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2020-2021,ds,361.9999901
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2020-2021,gs,408.0668077
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2021-2022,ds,348.4838765
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2021-2022,gs,362.6151857
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2022-2023,ds,450.1291565
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2022-2023,gs,301.9539073
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2023-2024,ds,226.5161371
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2023-2024,gs,470.4004368
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2024-2025,ds,254.4838897
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2024-2025,gs,538.4607892
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2025-2026,ds,235.1290291
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2025-2026,gs,440.4976992
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2026-2027,ds,313.9999862
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2026-2027,gs,596.5207546
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2027-2028,ds,270.5483929
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2027-2028,gs,354.4460312
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2028-2029,ds,121.4193551
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2028-2029,gs,338.3709682
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2029-2030,ds,133.5161284
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2029-2030,gs,457.3203054
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2030-2031,ds,302.7741768
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2030-2031,gs,396.9009253
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2031-2032,ds,305.5483892
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2031-2032,gs,670.8720931
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2032-2033,ds,441.3225773
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2032-2033,gs,497.2465325
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2033-2034,ds,621.2580509
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2033-2034,gs,293.0161288
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2034-2035,ds,197.8387209
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2034-2035,gs,376.7396469
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2035-2036,ds,230.6774246
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2035-2036,gs,431.2580279
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2036-2037,ds,67.32259142
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2036-2037,gs,420.7488572
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2037-2038,ds,229.2580454
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2037-2038,gs,564.308729
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2038-2039,ds,531.0643798
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2038-2039,gs,349.7188738
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2039-2040,ds,150.5161129
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2039-2040,gs,317.1790742
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2040-2041,ds,90.99999821
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2040-2041,gs,412.4239779
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2041-2042,ds,287.6451523
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2041-2042,gs,383.0967783
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2042-2043,ds,275.4193545
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2042-2043,gs,588.7603636
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2043-2044,ds,509.935487
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2043-2044,gs,545.054521
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2044-2045,ds,207.419362
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2044-2045,gs,282.1036922
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2045-2046,ds,158.4193542
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2045-2046,gs,391.4078138
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2046-2047,ds,171.6451612
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2046-2047,gs,421.3617512
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2047-2048,ds,410.7096628
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2047-2048,gs,525.456072
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2048-2049,ds,311.7742099
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2048-2049,gs,423.9493137
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2049-2050,ds,466.3225728
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2049-2050,gs,425.9723554
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2050-2051,ds,321.9032197
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2050-2051,gs,358.0990845
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2051-2052,ds,132.1612796
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2051-2052,gs,383.4593758
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2052-2053,ds,168.61291
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2052-2053,gs,431.0598643
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2053-2054,ds,184.7742036
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2053-2054,gs,570.529993
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2054-2055,ds,344.6129059
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2054-2055,gs,626.5185408
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2055-2056,ds,249.9355181
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2055-2056,gs,293.1001019
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2056-2057,ds,91.54838765
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2056-2057,gs,314.8133844
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2057-2058,ds,194.2903066
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2057-2058,gs,364.8548552
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2058-2059,ds,314.2258013
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2058-2059,gs,460.3686373
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2059-2060,ds,441.1935734
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2059-2060,gs,473.5817643
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2060-2061,ds,375.8064336
rcp45,MIROC5,-98.51413,33.91316,kg m-2 s-1,wf,2060-2061,gs,597.5368963
