"location","rcp","model","longitude","latitude","unit","site","transition","season","tas"
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2039-2040","ds",30.5807929992679
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2039-2040","gs",17.9703956604004
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2040-2041","ds",29.1143737792968
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2040-2041","gs",18.5565277099609
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2041-2042","ds",27.7652221679688
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2041-2042","gs",17.4589286804198
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2042-2043","ds",27.5361152648925
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2042-2043","gs",16.6269584655763
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2043-2044","ds",29.4413772583009
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2043-2044","gs",16.0383678436279
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2044-2045","ds",30.8967491149903
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2044-2045","gs",17.950103378296
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2045-2046","ds",30.0022979736329
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2045-2046","gs",18.2588821411134
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2046-2047","ds",30.1673027038574
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2046-2047","gs",18.0358787536621
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2047-2048","ds",28.5758033752442
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2047-2048","gs",16.3014160156251
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2048-2049","ds",28.5725799560547
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2048-2049","gs",16.4930759429931
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2049-2050","ds",29.660131072998
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2049-2050","gs",18.860778427124
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2050-2051","ds",27.4429870605467
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2050-2051","gs",17.6588150024415
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2051-2052","ds",28.4491744995115
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2051-2052","gs",17.9014125823974
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2052-2053","ds",29.1069656372072
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2052-2053","gs",17.8793979644775
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2053-2054","ds",29.620610809326
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2053-2054","gs",17.4357906341554
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2054-2055","ds",29.2610679626465
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2054-2055","gs",17.8359294891357
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2055-2056","ds",30.4223915100096
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2055-2056","gs",18.7674289703369
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2056-2057","ds",29.4199348449709
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2056-2057","gs",18.2111125946045
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2057-2058","ds",28.4510818481446
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2057-2058","gs",17.3397003173828
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2058-2059","ds",29.0717254638672
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2058-2059","gs",17.1744991302492
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2059-2060","ds",27.7465187072754
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2059-2060","gs",16.5688911437987
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2060-2061","ds",27.9776245117188
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2060-2061","gs",16.8399482727052
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2061-2062","ds",29.6573158264159
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2061-2062","gs",18.348706817627
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2062-2063","ds",30.0097480773927
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2062-2063","gs",18.0128704071045
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2063-2064","ds",29.1471954345704
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2063-2064","gs",18.9239650726318
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2064-2065","ds",29.894620513916
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2064-2065","gs",17.22819480896
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2065-2066","ds",29.8266845703125
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2065-2066","gs",18.0055023193359
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2066-2067","ds",30.5634170532228
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2066-2067","gs",18.4457908630371
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2067-2068","ds",26.9800926208495
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2067-2068","gs",18.1041885375977
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2068-2069","ds",28.2964569091798
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2068-2069","gs",18.2018295288086
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2069-2070","ds",30.1634536743165
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2069-2070","gs",16.973809814453
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2070-2071","ds",30.1932083129883
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2070-2071","gs",17.9293132781983
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2071-2072","ds",28.841054534912
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2071-2072","gs",16.6144329071046
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2072-2073","ds",30.0056472778319
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2072-2073","gs",18.269834136963
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2073-2074","ds",29.3989692687987
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2073-2074","gs",17.6524044036866
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2074-2075","ds",28.8941322326662
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2074-2075","gs",18.1057334899902
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2075-2076","ds",29.8580184936521
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2075-2076","gs",18.4707180023194
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2076-2077","ds",29.3648086547853
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2076-2077","gs",17.323300933838
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2077-2078","ds",29.607106781006
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2077-2078","gs",17.3488803863526
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2078-2079","ds",29.7664123535158
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2078-2079","gs",18.566537475586
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2079-2080","ds",31.2513404846192
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2079-2080","gs",18.3217292785645
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2080-2081","ds",32.4611106872559
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2080-2081","gs",18.3323760986327
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2081-2082","ds",29.1166511535644
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2081-2082","gs",18.6230484008789
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2082-2083","ds",30.5412231445312
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2082-2083","gs",17.8600002288817
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2083-2084","ds",30.0209136962891
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2083-2084","gs",17.28798828125
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2084-2085","ds",28.6078506469728
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2084-2085","gs",18.3076721191408
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2085-2086","ds",29.3049026489257
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2085-2086","gs",16.9110656738283
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2086-2087","ds",29.9675460815432
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2086-2087","gs",18.669818496704
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2087-2088","ds",29.9054885864257
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2087-2088","gs",18.7217155456543
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2088-2089","ds",30.334073638916
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2088-2089","gs",18.4906078338623
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2089-2090","ds",28.9733596801759
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2089-2090","gs",18.2965808868409
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2090-2091","ds",29.6622482299805
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2090-2091","gs",19.0295101165772
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2091-2092","ds",29.8303009033205
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2091-2092","gs",18.7555747985839
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2092-2093","ds",29.2249885559081
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2092-2093","gs",18.4191795349121
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2093-2094","ds",29.3501754760742
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2093-2094","gs",18.5127464294433
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2094-2095","ds",28.6754318237308
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2094-2095","gs",17.7429443359376
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2095-2096","ds",28.0458656311038
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2095-2096","gs",17.9666877746582
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2096-2097","ds",29.3667121887208
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2096-2097","gs",18.5301853179932
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2097-2098","ds",29.4330078125
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2097-2098","gs",18.4599376678468
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2098-2099","ds",28.8925758361817
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2098-2099","gs",18.2277351379395
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2099-2100","ds",29.242677307129
2,"rcp45","MIROC5",-99.7714,30.4897,"Degree Kelvin","llano","2099-2100","gs",17.53563079834
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2005-2006","gs",15.8919921874999
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2006-2007","ds",28.780046081543
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2006-2007","gs",15.2173133850098
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2007-2008","ds",27.3315826416016
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2007-2008","gs",16.5614124298095
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2008-2009","ds",27.0769630432129
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2008-2009","gs",16.1199337005616
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2009-2010","ds",29.4957252502443
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2009-2010","gs",16.6948486328126
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2010-2011","ds",27.199292755127
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2010-2011","gs",16.4935241699218
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2011-2012","ds",29.3811203002932
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2011-2012","gs",16.20595703125
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2012-2013","ds",26.8176933288574
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2012-2013","gs",15.6641727447511
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2013-2014","ds",26.3939872741701
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2013-2014","gs",15.3467498779297
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2014-2015","ds",28.3404823303223
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2014-2015","gs",16.061280822754
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2015-2016","ds",26.9344383239746
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2015-2016","gs",15.5754104614259
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2016-2017","ds",29.1565414428712
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2016-2017","gs",15.2643428802492
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2017-2018","ds",26.9632965087891
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2017-2018","gs",16.4766078948975
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2018-2019","ds",27.1045585632325
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2018-2019","gs",16.9474502563477
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2019-2020","ds",26.1297660827636
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2019-2020","gs",15.8998504638672
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2020-2021","ds",27.1653915405275
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2020-2021","gs",16.1313777923585
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2021-2022","ds",28.9885078430175
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2021-2022","gs",15.7354427337647
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2022-2023","ds",28.2055488586424
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2022-2023","gs",15.8089138031007
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2023-2024","ds",28.5475708007813
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2023-2024","gs",16.4270645141602
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2024-2025","ds",27.8498283386232
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2024-2025","gs",16.8923107147216
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2025-2026","ds",26.3278022766111
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2025-2026","gs",15.9103160858154
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2026-2027","ds",29.2883392333985
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2026-2027","gs",16.3917308807373
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2027-2028","ds",29.2194000244141
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2027-2028","gs",16.3036972045898
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2028-2029","ds",28.718106842041
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2028-2029","gs",16.2096286773682
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2029-2030","ds",29.1492553710937
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2029-2030","gs",16.3331924438478
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2030-2031","ds",28.898511505127
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2030-2031","gs",16.9677444458008
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2031-2032","ds",28.3633361816408
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2031-2032","gs",17.4269443511962
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2032-2033","ds",29.4715209960938
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2032-2033","gs",17.1991458892822
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2033-2034","ds",28.2611289978026
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2033-2034","gs",16.0508247375489
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2034-2035","ds",26.7562767028808
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2034-2035","gs",16.2643085479737
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2035-2036","ds",28.6797004699708
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2035-2036","gs",18.0281291961671
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2036-2037","ds",28.4690757751465
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2036-2037","gs",16.4351020812989
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2037-2038","ds",28.4555679321292
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2037-2038","gs",16.9694438934326
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2038-2039","ds",28.2826629638672
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2038-2039","gs",17.1308151245117
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2039-2040","ds",28.4814964294434
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2039-2040","gs",17.4584461212159
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2040-2041","ds",29.4476524353029
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2040-2041","gs",16.2906986236574
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2041-2042","ds",28.1483818054198
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2041-2042","gs",16.3959575653076
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2042-2043","ds",27.2334381103514
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2042-2043","gs",16.4554363250733
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2043-2044","ds",29.2028709411619
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2043-2044","gs",17.7811599731445
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2044-2045","ds",30.7519813537597
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2044-2045","gs",17.9827571868896
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2045-2046","ds",29.3001037597656
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2045-2046","gs",16.8587261199951
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2046-2047","ds",30.1925483703614
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2046-2047","gs",16.7163539886475
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2047-2048","ds",30.0826011657715
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2047-2048","gs",17.686217880249
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2048-2049","ds",30.1736083984376
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2048-2049","gs",17.5254150390626
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2049-2050","ds",28.4959274291992
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2049-2050","gs",17.491019821167
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2050-2051","ds",31.1443077087401
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2050-2051","gs",17.235103225708
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2051-2052","ds",30.8130966186524
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2051-2052","gs",19.4117294311524
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2052-2053","ds",28.5328269958497
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2052-2053","gs",17.6222358703615
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2053-2054","ds",28.8030830383302
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2053-2054","gs",16.8057209014893
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2054-2055","ds",28.1824241638183
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2054-2055","gs",17.4165245056153
2,"rcp85","ACCESS1-3",-99.7714,30.4897,"Degree Kelvin","llano","2055-2056","ds",27.0103469848633
